userId,movieId,rating,timestamp
4,2294,3.5,1115781885
4,2296,1.5,1127947215
4,2302,4,1113796595
4,2311,4,1114050350
4,2334,4,1117080370
4,2335,3,1115782192
4,2353,4.5,1113766212
4,2355,4,1113767362
4,2378,2.5,1114050334
4,2379,3,1145937815
4,2381,0.5,1135543160
4,2391,4.5,1114050361
4,2393,3.5,1115782190
4,2405,4,1113766308
4,2406,4.5,1123990506
4,2407,3,1127946550
4,2424,2.5,1127946558
4,2433,4,1113796604
4,2450,0.5,1113796599
4,2468,3.5,1115782199
4,2470,3,1127946534
4,2471,2,1127946663
4,2478,3,1115782224
4,2490,3.5,1114050356
4,2501,4,1123990171
4,2502,5,1113795823
4,2505,4,1113796581
4,2539,4,1145937751
4,2541,3.5,1113796334
4,2542,4.5,1123989812
4,2549,3,1114050677
4,2571,4.5,1113766771
4,2600,3.5,1115782208
4,2605,4,1117080220
4,2616,3.5,1117080288
4,2617,4,1117080079
4,2628,2.5,1127947479
4,2640,3.5,1135543152
4,2641,3,1123990161
4,2672,4.5,1114050326
4,2683,3.5,1113765602
4,2688,4,1115782173
4,2700,0.5,1123990467
4,2701,2.5,1127947375
4,2706,4,1113767371
4,2710,0.5,1123990427
4,2712,0.5,1114050129
4,2716,3.5,1113767272
4,2717,3,1114050302
4,2718,3.5,1115782178
4,2720,0.5,1127946609
4,2722,3,1115782170
4,2723,3.5,1113766828
4,2762,5,1113766522
4,2763,4.5,1113765935
4,2764,4.5,1115781888
4,2770,2.5,1113765913
4,2791,4,1113765917
4,2792,3.5,1115782158
4,2794,3.5,1115782145
4,2797,1.5,1113767409
4,2803,3.5,1113766273
4,2805,2.5,1127946603
4,2808,3,1115782152
4,2816,2.5,1123989912
4,2840,3.5,1115782168
4,2858,4,1113767137
4,2860,3.5,1113766885
4,2881,3,1113796578
4,2889,4,1113796769
4,2890,4,1113766769
4,2916,4,1113767359
4,2918,4,1113765933
4,2947,4,1117080268
4,2948,4.5,1113795839
4,2949,4.5,1113795841
4,2953,0.5,1123989825
4,2959,5,1113766484
4,2985,3,1114050111
4,2986,1.5,1115782135
4,2987,3.5,1113765655
4,2989,4,1117080229
4,2990,3.5,1113796589
4,2991,4.5,1117080588
4,2993,4,1113766809
4,2997,4,1113765605
4,3000,4.5,1123990042
4,3020,3.5,1113795910
4,3033,5,1117080284
4,3039,3.5,1113797198
4,3052,4.5,1113795812
4,3063,3,1117080533
4,3082,4,1113766022
4,3087,3.5,1145937661
4,3107,4,1115782122
4,3113,3.5,1113766812
4,3114,3,1113767394
4,3146,3.5,1114050292
4,3156,3.5,1113796316
4,3173,4,1113796318
4,3190,3.5,1113766176
4,3208,4,1113796776
4,3247,1.5,1117080225
4,3248,0.5,1113796765
4,3249,3,1115781862
4,3250,4,1127946600
4,3252,4.5,1117080629
4,3253,2.5,1115782150
4,3254,2,1113796567
4,3255,4,1113766277
4,3256,5,1113795709
4,3263,2,1123991858
4,3264,3.5,1145937802
4,3268,0.5,1114050659
4,3275,4.5,1113795711
4,3298,4.5,1113766820
4,3300,3.5,1113766824
4,3301,4.5,1114050310
4,3316,3,1114050632
4,3354,3.5,1113796563
4,3388,3,1113766172
4,3448,4,1114050088
4,3452,4,1114050296
4,3479,4,1204592919
4,3481,2.5,1115782062
4,3489,4,1114050229
4,3513,4,1117080265
4,3527,4.5,1113795778
4,3552,4,1117080271
4,3555,4,1115782053
4,3578,5,1113765922
4,3593,1,1115782046
4,3608,1.5,1115782110
4,3617,4,1113766029
4,3623,2.5,1114050114
4,3635,4.5,1113797188
4,3638,4,1113766027
4,3639,3.5,1204592829
4,3697,3.5,1117080246
4,3698,4,1113796323
4,3702,4,1114050314
4,3703,4,1114050307
4,3704,3,1114050233
4,3717,4.5,1113766287
4,3740,4.5,1117080214
4,3745,4.5,1123991864
4,3751,4,1113766763
4,3753,4,1113795720
4,3755,3.5,1113766280
4,3763,4,1113796554
4,3793,4.5,1113765680
4,3809,4,1127946614
4,3825,2.5,1113766816
4,3826,3,1117080243
4,3827,2.5,1115782073
4,3835,3,1117080554
4,3841,4,1113766876
4,3868,3.5,1127946593
4,3869,3,1127946589
4,3879,3.5,1114050611
4,3889,3,1117080524
4,3916,3.5,1113795695
4,3948,4,1113766520
4,3952,4.5,1114050170
4,3977,3.5,1113766502
4,3980,3.5,1113796145
4,3981,2.5,1117080283
4,3984,4.5,1123991855
4,3990,0.5,1113796924
4,3994,4.5,1113766773
4,3996,4.5,1113767391
4,3997,2,1113766387
4,4005,3.5,1114050618
4,4011,4.5,1113795792
4,4015,0.5,1145937787
4,4018,2.5,1114050187
4,4019,3.5,1113796155
4,4022,0.5,1113765941
4,4025,0.5,1145937784
4,4034,5,1114050081
4,4052,4,1113766158
4,4084,3.5,1123991836
4,4085,4,1135543036
4,4104,2,1117080550
4,4121,2.5,1117080233
4,4148,3.5,1135543242
4,4167,3,1117080538
4,4207,4,1117080520
4,4214,2,1123991868
4,4223,4,1113766252
4,4226,5,1113795919
4,4232,0.5,1135543254
4,4238,4,1127946627
4,4239,3.5,1114050194
4,4246,0.5,1113766657
4,4262,5,1127947327
4,4270,4,1113766265
4,4306,5,1113765676
4,4308,0.5,1113766684
4,4321,3,1115782100
4,4343,3,1113765992
4,4344,4,1113765988
4,4351,4,1114050175
4,4367,3.5,1115782078
4,4396,3,1117080499
4,4446,3.5,1115782043
4,4448,4.5,1117080263
4,4483,3,1123989966
4,4487,2.5,1145937942
4,4544,2,1113796738
4,4545,3,1123989801
4,4571,1,1113796542
4,4621,2,1113766375
4,4638,3,1115782086
4,4643,3,1117080240
4,4678,2,1113796732
4,4679,2,1145937939
4,4701,4,1113766800
4,4718,4,1114050183
4,4719,3.5,1123989893
4,4721,3.5,1113796477
4,4734,4,1123989759
4,4776,4,1113795798
4,4844,4.5,1114050554
4,4874,4.5,1115782067
4,4878,4.5,1113795977
4,4886,4.5,1113795741
4,4889,4,1145937653
4,4890,3.5,1113766789
4,4896,3,1113765830
4,4901,5,1113795745
4,4958,4.5,1113766371
4,4963,4,1113795717
4,4975,4,1113766791
4,4979,0.5,1114050218
4,4980,1,1114050222
4,4992,2.5,1114050559
4,4993,3.5,1113767398
4,4995,4,1113795773
4,5010,5,1113795780
4,5049,4,1135543200
4,5064,5,1113765808
4,5069,4.5,1113766691
4,5107,3.5,1117080494
4,5110,4.5,1114050551
4,5152,4.5,1113765848
4,5218,3.5,1113765868
4,5219,4,1123989784
4,5254,4,1135543197
4,5283,3.5,1117080485
4,5299,3.5,1113766678
4,5349,5,1113796134
4,5378,3,1127947474
4,5388,5,1115782102
4,5400,3,1114050203
4,5418,5,1113765754
4,5438,2.5,1113767004
4,5445,4.5,1113795747
4,5459,3.5,1113796523
4,5463,3.5,1123989854
4,5464,5,1113795753
4,5481,3,1113796528
4,5502,4,1115782058
4,5504,0.5,1113796907
4,5507,3.5,1113796725
4,5541,3,1117080473
4,5563,3.5,1113796875
4,5665,3,1113796469
4,5679,4,1113795884
4,5782,4.5,1127947168
4,5816,3,1113765838
4,5872,4,1113796715
4,5876,2,1117080467
4,5882,3.5,1127946868
4,5903,5,1113766867
4,5944,3.5,1113766337
4,5945,0.5,1123989790
4,5952,4,1113795757
4,5954,2.5,1113766133
4,5956,3.5,1115782033
4,5959,4,1113795933
4,5989,4,1113795771
4,5999,3.5,1113796455
4,6003,2.5,1113796711
4,6016,4.5,1204592814
4,6059,4.5,1123989664
4,6104,4.5,1113796011
4,6188,4,1117080235
4,6213,4,1127946892
4,6264,3,1113766139
4,6281,4,1114050181
4,6283,5,1113795897
4,6294,4,1113796367
4,6322,4.5,1123990342
4,6333,4.5,1113795707
4,6365,2,1123989671
4,6373,3.5,1145937778
4,6377,4.5,1113765750
4,6378,4,1113765855
4,6383,2,1127946860
4,6534,3.5,1115782421
4,6535,0.5,1145937930
4,6537,4,1113765981
4,6539,5,1113766257
4,6541,2,1123989999
4,6548,3,1123990216
4,6550,3.5,1114050569
4,6564,3.5,1114050564
4,6586,4,1113796370
4,6595,4,1115782407
4,6659,3,1114050539
4,6679,4,1113765798
4,6708,4.5,1113795850
4,6754,4,1117080415
4,6764,4,1115782464
4,6794,0.5,1113796861
4,6807,4,1113765978
4,6857,3.5,1113795828
4,6874,4.5,1113795862
4,6879,4,1113765864
4,6934,3,1115782027
4,6947,3.5,1113765845
4,6966,3,1114050835
4,6979,4.5,1115782416
4,7004,0.5,1113796376
4,7102,3.5,1114050814
4,7143,5,1113765758
4,7147,5,1113795855
4,7153,4,1113795769
4,7346,4.5,1123989704
4,7348,4.5,1113795942
4,7361,4.5,1123989818
4,7369,0.5,1113796853
4,7373,4,1114050474
4,7438,4.5,1113795886
4,7444,1,1114050806
4,7454,3.5,1113766863
4,7458,4.5,1114050488
4,7481,3.5,1113795833
4,7569,4.5,1113797179
4,7573,4,1114050840
4,7649,4.5,1113765765
4,7704,4,1127947061
4,7810,4,1113766720
4,7811,4,1123989697
4,7812,4,1145937567
4,7841,4.5,1113766661
4,7842,5,1114050870
4,8132,5,1123989573
4,8169,4,1127947206
4,8360,5,1113765738
4,8361,3.5,1127947186
4,8371,5,1114050493
4,8376,0.5,1113796017
4,8464,3.5,1113795936
4,8528,4.5,1114050479
4,8622,4,1113796513
4,8633,4,1114050801
4,8636,5,1113797173
4,8641,1,1114050527
4,8644,4,1113795725
4,8665,5,1113795739
4,8781,4,1113795931
4,8798,3.5,1113795844
4,8807,4,1113795996
4,8810,4,1113766449
4,8861,4,1123990053
4,8874,5,1113795970
4,8912,0.5,1115782013
4,8914,5,1114050878
4,8919,4,1113796214
4,8961,5,1113796207
4,8972,4,1123989675
4,8982,4.5,1123989653
4,8985,4,1114050828
4,9005,3,1113796996
4,26819,3.5,1145938324
4,26870,1.5,1145938428
4,27773,5,1124237660
4,27846,5,1113796057
4,27905,4.5,1145938352
4,31184,5,1127946438
4,31696,4,1113766923
4,31804,4.5,1145937399
4,31878,5,1115781996
4,32302,3.5,1115781985
4,32587,5,1113795714
4,33004,4,1123989861
4,33437,4.5,1135543020
4,33493,3.5,1127947484
4,33646,4,1127946510
4,33679,4.5,1123989709
4,33794,5,1123989841
4,33834,4,1123990259
4,34162,5,1145937475
4,34319,4.5,1123989650
4,36529,4.5,1145938072
4,37380,2,1145938451
4,37733,4,1145938232
4,38061,4.5,1145938110
4,39231,0.5,1145938459
4,39435,0.5,1145938434
4,40278,4,1145938121
4,40614,4,1145938042
4,42721,0.5,1145938348
4,42738,4.5,1145938340
4,43558,0.5,1145938333
4,43679,0.5,1145938327
4,43708,0.5,1145938295
4,43936,4.5,1145937382
4,44191,5,1145937408
4,44193,0.5,1145938284
4,44199,5,1145937427
4,44399,0.5,1145938288
4,44759,0.5,1145938270
4,48774,4.5,1204592845
4,51662,4.5,1204592890
4,51935,4,1204592883
4,52950,4.5,1204592934
4,53000,4,1204592758
4,53972,3.5,1204592886
4,53996,4.5,1204592909
4,54286,5,1204592775
4,55765,4.5,1204592840
4,56367,4.5,1204592779
5,47,4,1209126049
5,50,5,1209039937
5,293,3.5,1209040005
5,296,5,1209040010
5,318,5,1209040104
5,527,4.5,1209126022
5,728,3,1209039379
5,778,5,1209040034
5,858,4.5,1209125953
5,1147,4.5,1209039420
5,1186,2,1209039308
5,1193,4,1209125973
5,1213,5,1209125985
5,1222,5,1209039965
5,1617,4.5,1209040063
5,1732,5,1209040136
5,2060,3.5,1209039531
5,2329,4.5,1209039868
5,2485,3,1209039342
5,2502,4,1209040002
5,2858,5,1209039943
5,2959,4.5,1209039891
5,3173,3.5,1209039410
5,3178,4,1209039386
5,3949,4,1209040094
5,4011,4.5,1209040116
5,4226,5,1209039992
5,4973,5,1209040127
5,5110,4,1209039559
5,5137,4.5,1209039935
5,5528,3.5,1209039401
5,5954,4,1209039949
5,5995,5,1209126093
5,6016,5,1209039881
5,6322,3.5,1209039690
5,7361,5,1209039887
5,8784,4.5,1209040159
5,8873,4,1209039902
5,8949,4,1209040113
5,8950,4.5,1209040085
5,27831,4,1209040071
5,30749,4,1209040167
5,30820,4,1209039747
5,31410,4,1209039955
5,32587,4.5,1209040015
5,33794,4,1209040039
5,38061,4,1209039976
5,40278,4,1209040178
5,44195,5,1209040023
5,44204,4,1209040120
5,46578,3.5,1209039987
5,46976,5,1209040020
5,48394,4,1209039436
5,48516,4.5,1209039853
5,48696,4,1209039985
5,48774,4.5,1209039877
5,48780,4,1209039451
5,49272,4,1209040049
5,49530,4,1209040138
5,50068,4.5,1209040074
5,51255,4,1209040056
5,52952,4.5,1209040027
5,54286,4,1209040142
5,54503,4,1209039594
5,54997,4.5,1209039827
5,55118,4,1209039836
5,55247,5,1209039840
5,55290,4,1209039858
5,55765,4,1209040037
5,55820,4.5,1209039831
5,56367,5,1209039862
5,56782,4.5,1209039733
6,10,4,832039632
6,21,4,832039737
6,32,5,832039879
6,47,5,832039898
6,50,5,832039795
6,111,4,832058998
6,141,5,832039987
6,153,4,832039598
6,161,4,832039665
6,163,4,832040192
6,170,3,832059191
6,173,3,832039971
6,204,1,832040016
6,208,3,832039685
6,224,5,832040036
6,227,2,832040147
6,261,4,832040016
6,273,3,832040146
6,288,3,832039737
6,296,4,832039575
6,307,4,832059248
6,315,1,832039953
6,316,3,832039632
6,318,4,832039632
6,337,4,832039971
6,350,3,832059362
6,353,3,832059413
6,364,4,832059248
6,367,3,832059290
6,380,3,832039576
6,420,3,832039927
6,434,2,832058945
6,440,3,832059307
6,442,3,832059362
6,454,4,832059262
6,457,4,832059172
6,515,5,832059443
6,552,4,832059541
6,555,3,832040079
6,592,3,832039575
6,593,4,832059191
6,666,4,832059892
7,381,4,1238493484
7,531,3.5,1238493391
7,880,3,1238493470
7,1041,3.5,1238493451
7,1416,2.5,1238493480
7,2160,4,1238493415
7,3328,3.5,1238493560
7,3744,3,1238493564
7,3981,1,1238493599
7,3986,3,1238493530
7,4033,4,1238493588
7,4903,3.5,1238493634
7,5945,2,1238493509
7,5954,3,1238493572
7,41997,4.5,1238493584
8,3,3,858269342
8,5,3,858269342
8,7,4,858269342
8,12,3,858269481
8,14,3,858269416
8,52,4,858269372
8,62,4,858269303
8,100,4,858269481
8,135,3,858269416
8,140,3,858269446
8,141,5,858269303
8,260,4,858269371
8,605,3,858269778
8,637,3,858269416
8,648,3,858269303
8,743,3,858269447
8,762,2,858269416
8,765,3,858269551
8,780,3,858269303
8,869,4,858269937
8,1057,4,858269910
8,1113,4,858269835
8,1210,4,858269526
8,1317,3,858270127
8,1356,4,858269416
8,1363,4,858269753
8,1390,3,858269885
8,1391,1,858269582
8,1393,4,858269551
8,1409,3,858269698
8,1457,3,858270078
9,2858,5,939299737
10,1,5,948885850
10,32,3,948887531
10,43,4,948883986
10,47,4,948881454
10,50,5,948882791
10,111,4,948882579
10,162,5,948883011
10,176,4,948882836
10,223,5,948883834
10,246,3,948882521
10,260,5,948882177
10,299,5,948883961
10,318,4,948882545
10,348,4,948887531
10,501,4,948882735
10,527,5,948882735
10,534,3,948881454
10,541,4,948882421
10,551,5,948882928
10,588,4,948885872
10,593,3,948882504
10,594,5,948885892
10,595,5,948885850
10,608,5,948882836
10,661,4,948885933
10,741,4,948885850
10,745,4,948885772
10,750,5,948886485
10,837,4,948882564
10,902,5,948886542
10,903,4,948882312
10,904,5,948886542
10,908,5,948882421
10,910,5,948886542
10,912,5,948882545
10,913,4,948882579
10,916,5,948886399
10,919,5,948882879
10,923,5,948882293
10,924,5,948882484
10,946,4,948887531
10,994,4,948887571
10,1029,4,948885912
10,1077,4,948882971
10,1079,3,948887480
10,1089,5,948883498
10,1093,2,948883871
10,1094,3,948882907
10,1095,5,948883485
10,1131,4,948882942
10,1136,4,948882675
10,1148,4,948882675
10,1188,4,948882928
10,1193,5,948882395
10,1196,5,948882504
10,1198,5,948882757
10,1199,5,948883023
10,1202,5,948967730
10,1206,4,948882675
10,1207,4,948886645
10,1213,5,948882421
10,1219,5,948882421
10,1223,4,948885772
10,1225,4,948882421
10,1230,5,948882177
10,1234,5,948887548
10,1240,3,948882907
10,1244,5,948882312
10,1247,4,948886645
10,1249,4,948886542
10,1255,2,948882757
10,1258,5,948882774
10,1274,5,948883068
10,1282,5,948885850
10,1284,5,948886660
10,1288,5,948887548
10,1307,3,948886584
10,1393,3,948884669
10,1517,2,948883780
10,1566,3,948885933
10,1635,4,948882985
10,1639,2,948886613
10,1688,3,948885933
10,1704,3,948887510
10,1732,5,948883054
10,1907,4,948885892
10,1952,4,948882395
10,1953,4,948882879
10,1957,4,948882857
10,2010,5,948882471
10,2078,5,948885850
10,2080,5,948881477
10,2087,5,948885872
10,2102,4,948885872
10,2116,4,948885912
10,2138,4,948885912
10,2186,5,948882907
10,2294,4,948885892
10,2300,4,948887510
10,2324,4,948886435
10,2360,5,948882248
10,2394,4,948883961
10,2396,4,948883986
10,2687,4,948885772
10,2712,2,948883895
10,2716,4,948883895
10,2761,5,948883909
10,2973,5,948886485
10,2987,5,948884011
10,3022,5,948882208
10,3067,4,948886645
10,3072,4,948881477
10,3077,4,948881546
10,3081,4,948882063
10,3082,3,948881514
10,3083,5,948881514
10,3203,3,948883834
10,3246,3,948882395
10,3253,3,948881454
10,3260,3,948882230
10,3265,4,948882177
11,48,3,1112135389
11,158,3.5,1112135405
11,527,4,1112135526
11,1193,4.5,1112135548
11,1282,4.5,1112135458
11,1639,4,1112135379
11,1722,3.5,1112135463
11,1777,3.5,1112135447
11,1876,3,1112135455
11,2054,2.5,1112135369
11,2302,3.5,1112135386
11,2502,4,1112135411
11,2791,3.5,1112135339
11,3052,4,1112135438
11,3623,3.5,1112135425
11,3977,2.5,1112135435
11,4886,4.5,1112135468
11,5952,4.5,1112135382
11,7361,5,1112135538
12,45,3,1108087163
12,48,2.5,1108087112
12,105,3,1108087146
12,186,2.5,1108087086
12,596,2,1108087132
12,1090,3.5,1108087090
12,1094,2,1108087077
12,1380,3,1108087105
12,1639,2.5,1108087102
12,2001,3,1108087154
12,2012,1.5,1108087049
12,2100,2.5,1108087140
12,2302,2.5,1108087108
12,2353,2.5,1108087149
12,2406,3,1108087093
12,2502,3.5,1108087157
12,2657,2,1108087135
12,3897,3,1108087074
13,204,5,1413902060
13,216,4,1413902039
13,362,4,1413902063
13,720,4,1413902042
13,838,3.5,1413902093
13,849,5,1413902044
13,1047,5,1413902046
13,1663,3.5,1413902066
13,2140,4,1413902082
13,2144,4,1413902021
13,2490,5,1413902084
13,2541,3.5,1413902024
13,2723,5,1413902027
13,2724,4,1413902030
13,2908,3.5,1413902088
13,2968,4.5,1413902033
13,3107,3,1413902091
13,3210,3.5,1413902055
13,3703,5,1413902036
13,3863,4,1413902057
14,1,4.5,1442169375
14,2,4,1522101105
14,110,4.5,1442169623
14,296,4,1442169576
14,318,4.5,1442169454
14,356,4,1442169366
14,480,4.5,1442169372
14,527,4.5,1442169457
14,588,3.5,1442171461
14,593,4.5,1444009228
14,858,4,1442169552
14,1111,4,1442170010
14,1206,4.5,1442169708
14,1270,4,1442169368
14,1281,4,1442169693
